path,label,subject_id,source_file_id,split
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0098_00.wav,carrot,,esc_carrot_s0098_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0098_01.wav,carrot,,esc_carrot_s0098_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0099_00.wav,carrot,,esc_carrot_s0099_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0099_01.wav,carrot,,esc_carrot_s0099_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0100_00.wav,carrot,,esc_carrot_s0100_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0100_01.wav,carrot,,esc_carrot_s0100_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0105_00.wav,carrot,,esc_carrot_s0105_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0105_01.wav,carrot,,esc_carrot_s0105_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0106_00.wav,carrot,,esc_carrot_s0106_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0106_01.wav,carrot,,esc_carrot_s0106_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0107_00.wav,carrot,,esc_carrot_s0107_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0107_01.wav,carrot,,esc_carrot_s0107_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0109_00.wav,carrot,,esc_carrot_s0109_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0109_01.wav,carrot,,esc_carrot_s0109_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0111_00.wav,carrot,,esc_carrot_s0111_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0111_01.wav,carrot,,esc_carrot_s0111_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0114_00.wav,carrot,,esc_carrot_s0114_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0114_01.wav,carrot,,esc_carrot_s0114_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0115_00.wav,carrot,,esc_carrot_s0115_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0115_01.wav,carrot,,esc_carrot_s0115_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0116_00.wav,carrot,,esc_carrot_s0116_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0116_01.wav,carrot,,esc_carrot_s0116_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0117_00.wav,carrot,,esc_carrot_s0117_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0117_01.wav,carrot,,esc_carrot_s0117_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0118_00.wav,carrot,,esc_carrot_s0118_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0118_01.wav,carrot,,esc_carrot_s0118_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0119_00.wav,carrot,,esc_carrot_s0119_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0119_01.wav,carrot,,esc_carrot_s0119_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0120_00.wav,carrot,,esc_carrot_s0120_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0120_01.wav,carrot,,esc_carrot_s0120_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0121_00.wav,carrot,,esc_carrot_s0121_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0121_01.wav,carrot,,esc_carrot_s0121_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0122_00.wav,carrot,,esc_carrot_s0122_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0122_01.wav,carrot,,esc_carrot_s0122_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0123_00.wav,carrot,,esc_carrot_s0123_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0123_01.wav,carrot,,esc_carrot_s0123_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0125_00.wav,carrot,,esc_carrot_s0125_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0125_01.wav,carrot,,esc_carrot_s0125_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0126_00.wav,carrot,,esc_carrot_s0126_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0126_01.wav,carrot,,esc_carrot_s0126_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0127_00.wav,carrot,,esc_carrot_s0127_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0127_01.wav,carrot,,esc_carrot_s0127_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0128_00.wav,carrot,,esc_carrot_s0128_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0128_01.wav,carrot,,esc_carrot_s0128_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0129_00.wav,carrot,,esc_carrot_s0129_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0129_01.wav,carrot,,esc_carrot_s0129_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0130_00.wav,carrot,,esc_carrot_s0130_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0130_01.wav,carrot,,esc_carrot_s0130_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0131_00.wav,carrot,,esc_carrot_s0131_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0131_01.wav,carrot,,esc_carrot_s0131_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0132_00.wav,carrot,,esc_carrot_s0132_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0132_01.wav,carrot,,esc_carrot_s0132_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0133_00.wav,carrot,,esc_carrot_s0133_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0133_01.wav,carrot,,esc_carrot_s0133_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0134_00.wav,carrot,,esc_carrot_s0134_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0134_01.wav,carrot,,esc_carrot_s0134_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0137_00.wav,carrot,,esc_carrot_s0137_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0137_01.wav,carrot,,esc_carrot_s0137_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0138_00.wav,carrot,,esc_carrot_s0138_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0138_01.wav,carrot,,esc_carrot_s0138_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0140_00.wav,carrot,,esc_carrot_s0140_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0140_01.wav,carrot,,esc_carrot_s0140_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0141_00.wav,carrot,,esc_carrot_s0141_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0141_01.wav,carrot,,esc_carrot_s0141_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0143_00.wav,carrot,,esc_carrot_s0143_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0143_01.wav,carrot,,esc_carrot_s0143_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0144_00.wav,carrot,,esc_carrot_s0144_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0144_01.wav,carrot,,esc_carrot_s0144_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0145_00.wav,carrot,,esc_carrot_s0145_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0145_01.wav,carrot,,esc_carrot_s0145_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0146_00.wav,carrot,,esc_carrot_s0146_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0146_01.wav,carrot,,esc_carrot_s0146_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0147_00.wav,carrot,,esc_carrot_s0147_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0147_01.wav,carrot,,esc_carrot_s0147_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0148_00.wav,carrot,,esc_carrot_s0148_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0148_01.wav,carrot,,esc_carrot_s0148_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0149_00.wav,carrot,,esc_carrot_s0149_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0149_01.wav,carrot,,esc_carrot_s0149_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0150_00.wav,carrot,,esc_carrot_s0150_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0150_01.wav,carrot,,esc_carrot_s0150_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0154_00.wav,carrot,,esc_carrot_s0154_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0154_01.wav,carrot,,esc_carrot_s0154_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0157_00.wav,carrot,,esc_carrot_s0157_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0157_01.wav,carrot,,esc_carrot_s0157_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0158_00.wav,carrot,,esc_carrot_s0158_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0158_01.wav,carrot,,esc_carrot_s0158_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0159_00.wav,carrot,,esc_carrot_s0159_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0159_01.wav,carrot,,esc_carrot_s0159_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0160_00.wav,carrot,,esc_carrot_s0160_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0160_01.wav,carrot,,esc_carrot_s0160_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0161_00.wav,carrot,,esc_carrot_s0161_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0161_01.wav,carrot,,esc_carrot_s0161_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0162_00.wav,carrot,,esc_carrot_s0162_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0162_01.wav,carrot,,esc_carrot_s0162_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0163_00.wav,carrot,,esc_carrot_s0163_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0163_01.wav,carrot,,esc_carrot_s0163_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0164_00.wav,carrot,,esc_carrot_s0164_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0164_01.wav,carrot,,esc_carrot_s0164_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0165_00.wav,carrot,,esc_carrot_s0165_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0165_01.wav,carrot,,esc_carrot_s0165_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0167_00.wav,carrot,,esc_carrot_s0167_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0167_01.wav,carrot,,esc_carrot_s0167_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0168_00.wav,carrot,,esc_carrot_s0168_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0168_01.wav,carrot,,esc_carrot_s0168_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0170_00.wav,carrot,,esc_carrot_s0170_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0170_01.wav,carrot,,esc_carrot_s0170_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0171_00.wav,carrot,,esc_carrot_s0171_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0171_01.wav,carrot,,esc_carrot_s0171_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0172_00.wav,carrot,,esc_carrot_s0172_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0172_01.wav,carrot,,esc_carrot_s0172_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0173_00.wav,carrot,,esc_carrot_s0173_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0173_01.wav,carrot,,esc_carrot_s0173_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0174_00.wav,carrot,,esc_carrot_s0174_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0174_01.wav,carrot,,esc_carrot_s0174_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0176_00.wav,carrot,,esc_carrot_s0176_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0176_01.wav,carrot,,esc_carrot_s0176_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0177_00.wav,carrot,,esc_carrot_s0177_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0177_01.wav,carrot,,esc_carrot_s0177_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0180_00.wav,carrot,,esc_carrot_s0180_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0180_01.wav,carrot,,esc_carrot_s0180_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0181_00.wav,carrot,,esc_carrot_s0181_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0181_01.wav,carrot,,esc_carrot_s0181_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0182_00.wav,carrot,,esc_carrot_s0182_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0182_01.wav,carrot,,esc_carrot_s0182_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0183_00.wav,carrot,,esc_carrot_s0183_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0183_01.wav,carrot,,esc_carrot_s0183_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0184_00.wav,carrot,,esc_carrot_s0184_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0184_01.wav,carrot,,esc_carrot_s0184_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0188_00.wav,carrot,,esc_carrot_s0188_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0188_01.wav,carrot,,esc_carrot_s0188_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0190_00.wav,carrot,,esc_carrot_s0190_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0190_01.wav,carrot,,esc_carrot_s0190_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0191_00.wav,carrot,,esc_carrot_s0191_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0191_01.wav,carrot,,esc_carrot_s0191_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0192_00.wav,carrot,,esc_carrot_s0192_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0192_01.wav,carrot,,esc_carrot_s0192_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0193_00.wav,carrot,,esc_carrot_s0193_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0193_01.wav,carrot,,esc_carrot_s0193_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0195_00.wav,carrot,,esc_carrot_s0195_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0195_01.wav,carrot,,esc_carrot_s0195_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0196_00.wav,carrot,,esc_carrot_s0196_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0196_01.wav,carrot,,esc_carrot_s0196_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0198_00.wav,carrot,,esc_carrot_s0198_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0198_01.wav,carrot,,esc_carrot_s0198_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0200_00.wav,carrot,,esc_carrot_s0200_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0200_01.wav,carrot,,esc_carrot_s0200_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0201_00.wav,carrot,,esc_carrot_s0201_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0201_01.wav,carrot,,esc_carrot_s0201_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0202_00.wav,carrot,,esc_carrot_s0202_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0202_01.wav,carrot,,esc_carrot_s0202_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0203_00.wav,carrot,,esc_carrot_s0203_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0203_01.wav,carrot,,esc_carrot_s0203_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0204_00.wav,carrot,,esc_carrot_s0204_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0204_01.wav,carrot,,esc_carrot_s0204_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0205_00.wav,carrot,,esc_carrot_s0205_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0205_01.wav,carrot,,esc_carrot_s0205_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0207_00.wav,carrot,,esc_carrot_s0207_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0207_01.wav,carrot,,esc_carrot_s0207_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0209_00.wav,carrot,,esc_carrot_s0209_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0209_01.wav,carrot,,esc_carrot_s0209_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0210_00.wav,carrot,,esc_carrot_s0210_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0210_01.wav,carrot,,esc_carrot_s0210_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0212_00.wav,carrot,,esc_carrot_s0212_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0212_01.wav,carrot,,esc_carrot_s0212_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0213_00.wav,carrot,,esc_carrot_s0213_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0213_01.wav,carrot,,esc_carrot_s0213_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0214_00.wav,carrot,,esc_carrot_s0214_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0214_01.wav,carrot,,esc_carrot_s0214_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0216_00.wav,carrot,,esc_carrot_s0216_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0216_01.wav,carrot,,esc_carrot_s0216_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0217_00.wav,carrot,,esc_carrot_s0217_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0217_01.wav,carrot,,esc_carrot_s0217_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0220_00.wav,carrot,,esc_carrot_s0220_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0220_01.wav,carrot,,esc_carrot_s0220_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0221_00.wav,carrot,,esc_carrot_s0221_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0221_01.wav,carrot,,esc_carrot_s0221_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0222_00.wav,carrot,,esc_carrot_s0222_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0222_01.wav,carrot,,esc_carrot_s0222_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0223_00.wav,carrot,,esc_carrot_s0223_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0223_01.wav,carrot,,esc_carrot_s0223_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0224_00.wav,carrot,,esc_carrot_s0224_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0224_01.wav,carrot,,esc_carrot_s0224_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0225_00.wav,carrot,,esc_carrot_s0225_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0225_01.wav,carrot,,esc_carrot_s0225_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0226_00.wav,carrot,,esc_carrot_s0226_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0226_01.wav,carrot,,esc_carrot_s0226_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0228_00.wav,carrot,,esc_carrot_s0228_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0228_01.wav,carrot,,esc_carrot_s0228_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0229_00.wav,carrot,,esc_carrot_s0229_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0229_01.wav,carrot,,esc_carrot_s0229_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0230_00.wav,carrot,,esc_carrot_s0230_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0230_01.wav,carrot,,esc_carrot_s0230_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0231_00.wav,carrot,,esc_carrot_s0231_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0231_01.wav,carrot,,esc_carrot_s0231_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0233_00.wav,carrot,,esc_carrot_s0233_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0233_01.wav,carrot,,esc_carrot_s0233_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0234_00.wav,carrot,,esc_carrot_s0234_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0234_01.wav,carrot,,esc_carrot_s0234_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0236_00.wav,carrot,,esc_carrot_s0236_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0236_01.wav,carrot,,esc_carrot_s0236_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0239_00.wav,carrot,,esc_carrot_s0239_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0239_01.wav,carrot,,esc_carrot_s0239_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0242_00.wav,carrot,,esc_carrot_s0242_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0242_01.wav,carrot,,esc_carrot_s0242_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0243_00.wav,carrot,,esc_carrot_s0243_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0243_01.wav,carrot,,esc_carrot_s0243_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0244_00.wav,carrot,,esc_carrot_s0244_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0244_01.wav,carrot,,esc_carrot_s0244_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0245_00.wav,carrot,,esc_carrot_s0245_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0245_01.wav,carrot,,esc_carrot_s0245_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0248_00.wav,carrot,,esc_carrot_s0248_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0248_01.wav,carrot,,esc_carrot_s0248_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0249_00.wav,carrot,,esc_carrot_s0249_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0249_01.wav,carrot,,esc_carrot_s0249_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0251_00.wav,carrot,,esc_carrot_s0251_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0251_01.wav,carrot,,esc_carrot_s0251_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0252_00.wav,carrot,,esc_carrot_s0252_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0252_01.wav,carrot,,esc_carrot_s0252_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0254_00.wav,carrot,,esc_carrot_s0254_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0254_01.wav,carrot,,esc_carrot_s0254_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0255_00.wav,carrot,,esc_carrot_s0255_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0255_01.wav,carrot,,esc_carrot_s0255_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0256_00.wav,carrot,,esc_carrot_s0256_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0256_01.wav,carrot,,esc_carrot_s0256_01,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0258_00.wav,carrot,,esc_carrot_s0258_00,train
AcouDiet/ai/data/raw/public/carrot/esc_carrot_s0258_01.wav,carrot,,esc_carrot_s0258_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0000_00.wav,chips,,esc_chips_s0000_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0000_01.wav,chips,,esc_chips_s0000_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0001_00.wav,chips,,esc_chips_s0001_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0001_01.wav,chips,,esc_chips_s0001_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0002_00.wav,chips,,esc_chips_s0002_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0002_01.wav,chips,,esc_chips_s0002_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0005_00.wav,chips,,esc_chips_s0005_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0005_01.wav,chips,,esc_chips_s0005_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0006_00.wav,chips,,esc_chips_s0006_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0006_01.wav,chips,,esc_chips_s0006_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0007_00.wav,chips,,esc_chips_s0007_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0007_01.wav,chips,,esc_chips_s0007_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0009_00.wav,chips,,esc_chips_s0009_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0009_01.wav,chips,,esc_chips_s0009_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0010_00.wav,chips,,esc_chips_s0010_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0010_01.wav,chips,,esc_chips_s0010_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0011_00.wav,chips,,esc_chips_s0011_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0011_01.wav,chips,,esc_chips_s0011_01,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0012_00.wav,chips,,esc_chips_s0012_00,train
AcouDiet/ai/data/raw/public/chips/esc_chips_s0012_01.wav,chips,,esc_chips_s0012_01,train
